date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2009-06-07,27,14,0.0,14.5,6,96,08:49 PM,04:53 AM,05:25 AM,08:25 PM,16,22,22,21,15,12,77,0.0,1016,27,10,223,9,new_york_city
2009-06-08,25,16,0.0,13.5,5,98,09:38 PM,05:44 AM,05:25 AM,08:26 PM,18,21,21,20,11,55,85,1.5,1014,25,9,143,8,new_york_city
2009-06-09,24,15,0.0,11.4,5,91,10:18 PM,06:39 AM,05:25 AM,08:26 PM,18,19,19,19,13,72,93,24.2,1013,24,7,124,8,new_york_city
2009-06-10,23,15,0.0,11.4,4,84,10:53 PM,07:39 AM,05:25 AM,08:27 PM,17,18,19,18,12,71,90,0.5,1013,23,7,80,9,new_york_city
2009-06-11,19,15,0.0,9.4,4,77,11:22 PM,08:40 AM,05:25 AM,08:27 PM,16,17,17,17,13,94,95,4.5,1012,19,4,90,9,new_york_city
2009-06-12,25,17,0.0,11.4,5,71,11:47 PM,09:42 AM,05:25 AM,08:28 PM,20,23,23,21,10,66,95,32.6,1007,25,8,181,6,new_york_city
2009-06-13,22,16,0.0,11.4,4,64,No moonrise,10:42 AM,05:24 AM,08:28 PM,17,19,19,19,11,60,92,4.9,1012,22,9,114,7,new_york_city
2009-06-14,23,14,0.0,12.5,4,57,12:10 AM,11:44 AM,05:24 AM,08:28 PM,16,18,19,18,9,55,88,6.9,1014,23,9,89,7,new_york_city
2009-06-15,21,13,0.0,13.5,4,50,12:31 AM,12:45 PM,05:24 AM,08:29 PM,15,17,17,17,9,39,89,10.0,1017,21,10,114,6,new_york_city
2009-06-16,20,12,0.0,13.5,4,43,12:54 AM,01:49 PM,05:25 AM,08:29 PM,13,16,16,16,11,37,84,1.3,1023,20,9,119,8,new_york_city
2009-06-17,18,11,0.0,14.5,5,37,01:17 AM,02:56 PM,05:25 AM,08:30 PM,12,15,15,15,12,23,82,0.0,1023,18,8,125,8,new_york_city
2009-06-18,18,16,0.0,9.4,4,30,01:44 AM,04:06 PM,05:25 AM,08:30 PM,16,17,17,17,23,94,96,37.0,1013,18,8,146,14,new_york_city
2009-06-19,28,16,0.0,13.5,5,23,02:16 AM,05:21 PM,05:25 AM,08:30 PM,19,22,22,21,10,48,86,2.0,1008,28,8,268,6,new_york_city
2009-06-20,22,16,0.0,11.4,4,16,02:56 AM,06:35 PM,05:25 AM,08:30 PM,17,19,19,19,9,53,92,9.2,1003,22,8,195,6,new_york_city
2009-06-21,24,17,0.0,10.4,5,10,03:47 AM,07:46 PM,05:25 AM,08:31 PM,18,19,20,19,21,79,93,18.8,1001,24,9,97,13,new_york_city
2009-06-22,23,18,0.0,9.4,5,3,04:49 AM,08:48 PM,05:25 AM,08:31 PM,17,20,21,20,19,88,83,3.3,1004,23,7,136,12,new_york_city
2009-06-23,25,18,0.0,12.5,5,4,06:03 AM,09:40 PM,05:26 AM,08:31 PM,17,22,22,21,14,56,80,4.5,1007,25,9,254,9,new_york_city
2009-06-24,23,18,0.0,9.4,5,11,07:23 AM,10:20 PM,05:26 AM,08:31 PM,19,20,21,20,10,80,94,11.1,1008,23,7,148,6,new_york_city
2009-06-25,28,15,0.0,13.5,5,18,08:42 AM,10:54 PM,05:26 AM,08:31 PM,19,23,23,22,9,61,86,0.4,1009,28,6,136,6,new_york_city
2009-06-26,29,20,0.0,14.5,6,24,09:59 AM,11:22 PM,05:27 AM,08:31 PM,21,25,25,23,11,33,87,6.3,1006,29,8,222,7,new_york_city
2009-06-27,26,17,0.0,14.5,5,31,11:12 AM,11:48 PM,05:27 AM,08:31 PM,18,23,23,22,12,23,83,6.4,1006,26,8,324,8,new_york_city
2009-06-28,26,17,0.0,13.5,5,38,12:21 PM,No moonset,05:28 AM,08:31 PM,18,20,21,20,14,47,89,6.9,1004,26,8,172,8,new_york_city
2009-06-29,27,17,0.0,14.5,5,45,01:30 PM,12:12 AM,05:28 AM,08:31 PM,18,23,23,22,14,24,79,1.2,999,27,10,264,8,new_york_city
2009-06-30,27,18,0.0,14.5,5,51,02:36 PM,12:37 AM,05:28 AM,08:31 PM,18,23,23,22,14,26,80,2.6,1001,27,10,158,9,new_york_city
2009-07-01,25,18,0.0,14.5,5,58,03:42 PM,01:04 AM,05:29 AM,08:31 PM,19,22,22,21,9,38,89,5.6,1006,25,8,123,6,new_york_city
2009-07-02,25,18,0.0,12.5,5,65,04:46 PM,01:35 AM,05:29 AM,08:31 PM,20,23,23,22,12,51,93,22.4,1008,25,8,152,7,new_york_city
2009-07-03,26,18,0.0,13.5,5,72,05:48 PM,02:10 AM,05:30 AM,08:30 PM,19,22,22,21,14,31,89,12.9,1010,26,8,286,8,new_york_city
2009-07-04,26,16,0.0,13.5,6,78,06:45 PM,02:51 AM,05:31 AM,08:30 PM,16,21,21,20,21,31,76,0.8,1011,26,9,294,13,new_york_city
2009-07-05,26,14,0.0,14.5,6,85,07:35 PM,03:39 AM,05:31 AM,08:30 PM,14,20,20,20,15,14,70,0.0,1012,26,10,262,9,new_york_city
2009-07-06,30,16,0.0,14.5,7,92,08:18 PM,04:33 AM,05:32 AM,08:30 PM,17,23,23,22,10,10,73,0.0,1008,30,9,220,6,new_york_city
2009-07-07,26,17,0.0,13.5,5,99,08:54 PM,05:32 AM,05:32 AM,08:29 PM,18,21,21,21,11,43,83,4.9,1007,26,10,166,7,new_york_city
2009-07-08,25,16,0.0,14.5,6,94,09:25 PM,06:32 AM,05:33 AM,08:29 PM,15,21,21,20,14,18,74,0.5,1012,25,9,244,9,new_york_city
2009-07-09,21,15,0.0,13.5,4,88,09:51 PM,07:34 AM,05:34 AM,08:29 PM,15,18,18,18,14,40,82,0.0,1022,21,9,80,11,new_york_city
2009-07-10,24,13,0.0,14.5,6,81,10:14 PM,08:35 AM,05:34 AM,08:28 PM,15,19,20,19,11,8,77,0.0,1025,24,8,127,7,new_york_city
2009-07-11,25,14,0.0,14.5,5,74,10:36 PM,09:36 AM,05:35 AM,08:28 PM,16,20,20,20,21,32,77,0.8,1020,25,10,197,14,new_york_city
2009-07-12,29,18,0.0,14.5,5,67,10:58 PM,10:36 AM,05:36 AM,08:27 PM,16,23,23,22,17,22,69,9.7,1013,29,10,284,11,new_york_city
2009-07-13,25,13,0.0,14.5,6,61,11:20 PM,11:39 AM,05:37 AM,08:27 PM,13,20,20,20,11,24,68,0.2,1013,25,10,253,7,new_york_city
2009-07-14,26,17,0.0,14.5,6,54,11:45 PM,12:42 PM,05:37 AM,08:26 PM,13,22,22,21,16,8,59,0.6,1017,26,10,266,10,new_york_city
2009-07-15,28,17,0.0,14.5,6,47,No moonrise,01:50 PM,05:38 AM,08:26 PM,15,23,23,22,13,6,67,0.0,1018,28,10,252,8,new_york_city
2009-07-16,28,18,0.0,14.5,6,40,12:13 AM,03:00 PM,05:39 AM,08:25 PM,20,25,25,23,17,27,81,10.6,1010,28,9,212,10,new_york_city
2009-07-17,30,21,0.0,13.5,6,33,12:48 AM,04:12 PM,05:40 AM,08:24 PM,21,27,27,24,10,26,84,3.7,1009,30,9,174,7,new_york_city
2009-07-18,28,20,0.0,14.5,5,27,01:32 AM,05:24 PM,05:41 AM,08:24 PM,18,25,25,23,16,31,74,16.0,1009,28,9,245,11,new_york_city
2009-07-19,27,17,0.0,14.5,6,20,02:28 AM,06:29 PM,05:41 AM,08:23 PM,15,22,22,22,14,13,65,0.0,1018,27,10,249,9,new_york_city
2009-07-20,27,18,0.0,14.5,6,13,03:36 AM,07:26 PM,05:42 AM,08:22 PM,17,23,23,22,10,38,75,0.1,1021,27,10,131,6,new_york_city
2009-07-21,20,18,0.0,9.2,4,6,04:52 AM,08:12 PM,05:43 AM,08:21 PM,18,19,19,19,16,84,93,13.1,1019,20,7,72,11,new_york_city
2009-07-22,29,16,0.0,14.5,7,0,06:13 AM,08:50 PM,05:44 AM,08:21 PM,19,24,24,23,9,34,83,0.4,1020,29,7,184,6,new_york_city
2009-07-23,24,18,0.0,11.3,5,7,07:34 AM,09:21 PM,05:45 AM,08:20 PM,19,20,21,20,20,61,91,14.1,1015,24,7,89,13,new_york_city
2009-07-24,27,18,0.0,14.5,5,14,08:50 AM,09:49 PM,05:46 AM,08:19 PM,19,23,23,22,13,42,86,12.1,1011,27,8,262,8,new_york_city
2009-07-25,28,19,0.0,14.5,6,21,10:04 AM,10:14 PM,05:47 AM,08:18 PM,20,25,25,23,14,12,81,2.2,1013,28,9,207,10,new_york_city
2009-07-26,28,21,0.0,13.4,6,27,11:15 AM,10:39 PM,05:47 AM,08:17 PM,21,26,26,24,14,42,85,3.6,1012,28,10,195,9,new_york_city
2009-07-27,28,21,0.0,14.5,6,34,12:24 PM,11:06 PM,05:48 AM,08:16 PM,21,26,26,24,14,20,84,7.2,1013,28,8,225,9,new_york_city
2009-07-28,30,20,0.0,14.5,7,41,01:32 PM,11:36 PM,05:49 AM,08:15 PM,21,27,27,25,12,14,80,0.1,1013,30,8,192,8,new_york_city
2009-07-29,28,21,0.0,14.5,6,48,02:38 PM,No moonset,05:50 AM,08:14 PM,22,27,27,24,17,54,92,16.2,1011,28,6,176,11,new_york_city
2009-07-30,31,21,0.0,14.5,6,55,03:42 PM,12:10 AM,05:51 AM,08:13 PM,21,28,28,26,14,31,79,5.0,1010,31,10,256,9,new_york_city
2009-07-31,27,19,0.0,10.2,5,61,04:40 PM,12:49 AM,05:52 AM,08:12 PM,22,25,25,23,18,60,94,57.5,1012,27,7,210,10,new_york_city
2009-08-01,30,18,0.0,14.5,7,68,05:33 PM,01:35 AM,05:53 AM,08:11 PM,20,26,26,24,11,8,81,0.9,1017,30,9,163,8,new_york_city
2009-08-02,24,19,0.0,13.4,5,75,06:17 PM,02:27 AM,05:54 AM,08:10 PM,21,24,24,22,13,54,94,9.5,1013,24,6,178,8,new_york_city
2009-08-03,31,20,0.0,14.5,6,82,06:56 PM,03:25 AM,05:55 AM,08:09 PM,21,27,27,25,8,27,82,0.8,1014,31,8,179,5,new_york_city
2009-08-04,30,20,0.0,14.5,7,88,07:28 PM,04:24 AM,05:56 AM,08:08 PM,20,27,27,25,14,6,75,0.2,1014,30,10,232,9,new_york_city
2009-08-05,30,22,0.0,14.5,6,95,07:56 PM,05:26 AM,05:57 AM,08:07 PM,22,29,29,26,12,15,79,3.5,1012,30,9,253,8,new_york_city
2009-08-06,23,18,0.0,14.5,6,98,08:20 PM,06:27 AM,05:58 AM,08:05 PM,16,20,21,20,11,23,75,0.0,1014,23,10,199,6,new_york_city
2009-08-07,26,17,0.0,14.5,6,91,08:42 PM,07:29 AM,05:59 AM,08:04 PM,13,22,22,21,19,10,62,0.0,1017,26,10,312,12,new_york_city
2009-08-08,29,18,0.0,14.0,6,84,09:04 PM,08:30 AM,06:00 AM,08:03 PM,14,23,23,22,11,13,63,0.0,1022,29,10,100,7,new_york_city
2009-08-09,27,18,0.0,8.2,5,78,09:26 PM,09:32 AM,06:01 AM,08:02 PM,20,24,24,22,9,66,89,2.8,1018,27,8,180,6,new_york_city
2009-08-10,34,22,0.0,11.6,6,71,09:49 PM,10:34 AM,06:02 AM,08:00 PM,23,31,31,27,15,23,80,2.6,1012,34,10,249,9,new_york_city
2009-08-11,33,23,0.0,11.6,6,64,10:16 PM,11:40 AM,06:03 AM,07:59 PM,21,29,29,27,11,24,74,0.3,1010,33,10,284,8,new_york_city
2009-08-12,27,21,0.0,10.4,5,57,10:47 PM,12:47 PM,06:04 AM,07:58 PM,21,26,26,24,13,38,83,1.3,1014,27,9,103,9,new_york_city
2009-08-13,24,20,0.0,6.8,5,51,11:27 PM,01:57 PM,06:04 AM,07:57 PM,20,23,23,22,11,84,90,7.5,1018,24,8,76,8,new_york_city
2009-08-14,33,18,0.0,11.6,7,44,No moonrise,03:07 PM,06:05 AM,07:55 PM,20,27,27,24,9,15,80,0.0,1021,33,7,223,6,new_york_city
2009-08-15,31,20,0.0,11.6,7,37,12:15 AM,04:13 PM,06:06 AM,07:54 PM,20,27,27,25,12,25,76,0.0,1021,31,8,220,8,new_york_city
2009-08-16,33,21,0.0,11.6,7,30,01:16 AM,05:13 PM,06:07 AM,07:52 PM,20,29,29,26,11,16,71,0.0,1021,33,10,229,7,new_york_city
2009-08-17,35,23,0.0,11.6,8,24,02:26 AM,06:02 PM,06:08 AM,07:51 PM,20,30,30,28,13,9,66,0.0,1020,35,10,243,8,new_york_city
2009-08-18,32,23,0.0,11.6,6,17,03:44 AM,06:43 PM,06:09 AM,07:50 PM,21,29,29,27,17,8,72,0.6,1017,32,10,230,11,new_york_city
2009-08-19,33,22,0.0,11.6,6,10,05:04 AM,07:17 PM,06:10 AM,07:48 PM,22,30,30,27,12,21,75,0.4,1014,33,10,244,8,new_york_city
2009-08-20,32,21,0.0,11.6,6,3,06:22 AM,07:47 PM,06:11 AM,07:47 PM,23,30,30,27,12,26,81,3.0,1013,32,8,172,8,new_york_city
2009-08-21,32,23,0.0,11.6,6,4,07:39 AM,08:13 PM,06:12 AM,07:45 PM,24,31,31,27,17,29,83,17.1,1012,32,9,171,12,new_york_city
2009-08-22,28,23,0.0,10.4,6,10,08:53 AM,08:40 PM,06:13 AM,07:44 PM,24,28,28,25,10,53,91,28.6,1011,28,7,114,6,new_york_city
2009-08-23,29,22,0.0,11.6,6,17,10:05 AM,09:07 PM,06:14 AM,07:42 PM,23,27,27,24,9,37,91,14.2,1010,29,6,198,6,new_york_city
2009-08-24,30,19,0.0,11.6,7,24,11:15 AM,09:36 PM,06:15 AM,07:41 PM,20,25,25,24,9,13,79,0.2,1016,30,8,269,6,new_york_city
2009-08-25,31,20,0.0,11.6,7,31,12:24 PM,10:09 PM,06:16 AM,07:39 PM,20,28,28,26,12,3,74,0.0,1019,31,10,150,8,new_york_city
2009-08-26,30,20,0.0,11.6,7,37,01:30 PM,10:47 PM,06:17 AM,07:38 PM,18,25,25,24,20,20,71,0.1,1015,30,10,263,12,new_york_city
2009-08-27,27,18,0.0,11.6,6,44,02:31 PM,11:31 PM,06:18 AM,07:36 PM,16,23,23,22,10,17,71,0.1,1018,27,10,130,7,new_york_city
2009-08-28,20,18,0.0,6.6,4,51,03:27 PM,No moonset,06:19 AM,07:35 PM,18,19,19,19,13,92,93,51.2,1018,20,7,90,8,new_york_city
2009-08-29,23,19,0.0,6.6,5,58,04:14 PM,12:21 AM,06:20 AM,07:33 PM,21,21,23,21,12,80,97,55.6,1009,23,6,89,8,new_york_city
2009-08-30,28,19,0.0,11.6,5,65,04:55 PM,01:17 AM,06:21 AM,07:31 PM,19,24,24,23,13,39,79,0.7,1012,28,8,202,8,new_york_city
2009-08-31,24,16,0.0,11.6,6,71,05:30 PM,02:16 AM,06:22 AM,07:30 PM,14,19,19,19,12,10,74,0.0,1019,24,10,255,8,new_york_city
2009-09-01,26,15,0.0,11.6,6,78,05:59 PM,03:17 AM,06:23 AM,07:28 PM,13,19,20,19,12,0,70,0.0,1024,26,10,68,9,new_york_city
2009-09-02,26,16,0.0,11.6,6,85,06:24 PM,04:19 AM,06:24 AM,07:27 PM,15,21,21,20,8,0,75,0.0,1024,26,10,162,6,new_york_city
2009-09-03,24,13,0.0,11.6,6,92,06:47 PM,05:21 AM,06:25 AM,07:25 PM,14,19,19,19,10,18,77,0.0,1020,24,10,68,6,new_york_city
2009-09-04,27,17,0.0,11.6,6,98,07:10 PM,06:22 AM,06:26 AM,07:23 PM,14,22,22,21,12,49,66,0.0,1016,27,10,98,7,new_york_city
2009-09-05,29,20,0.0,11.6,7,95,07:32 PM,07:24 AM,06:27 AM,07:22 PM,18,25,25,24,8,21,73,0.3,1019,29,10,182,5,new_york_city
2009-09-06,22,17,0.0,10.3,4,88,07:55 PM,08:27 AM,06:28 AM,07:20 PM,15,19,20,19,20,40,75,0.3,1025,22,10,72,14,new_york_city
2009-09-07,23,15,0.0,10.3,6,81,08:20 PM,09:32 AM,06:29 AM,07:18 PM,15,19,19,19,12,36,82,0.0,1024,23,10,99,9,new_york_city
2009-09-08,23,16,0.0,9.0,5,75,08:51 PM,10:39 AM,06:30 AM,07:17 PM,17,19,20,19,7,38,86,0.6,1018,23,8,85,5,new_york_city
2009-09-09,23,17,0.0,10.3,4,68,09:27 PM,11:48 AM,06:31 AM,07:15 PM,15,19,19,19,18,46,80,2.7,1020,23,9,46,11,new_york_city
2009-09-10,19,14,0.0,9.0,4,61,10:11 PM,12:57 PM,06:32 AM,07:13 PM,12,16,16,16,30,62,76,8.6,1027,19,9,57,19,new_york_city
2009-09-11,19,14,0.0,6.4,4,54,11:06 PM,02:03 PM,06:33 AM,07:12 PM,16,16,17,16,41,100,96,44.6,1018,19,7,61,26,new_york_city
2009-09-12,19,18,0.0,6.4,4,47,No moonrise,03:03 PM,06:34 AM,07:10 PM,18,18,18,18,10,100,96,7.0,1013,19,6,125,7,new_york_city
2009-09-13,27,17,0.0,11.6,5,41,12:11 AM,03:55 PM,06:35 AM,07:08 PM,17,22,22,21,15,37,81,0.8,1011,27,7,332,9,new_york_city
2009-09-14,26,17,0.0,11.6,6,34,01:24 AM,04:38 PM,06:36 AM,07:06 PM,17,22,22,21,11,3,78,0.0,1013,26,9,284,8,new_york_city
2009-09-15,27,16,0.0,11.6,6,27,02:40 AM,05:14 PM,06:37 AM,07:05 PM,17,22,22,21,10,18,80,0.5,1013,27,10,285,7,new_york_city
2009-09-16,17,15,0.0,6.3,4,20,03:58 AM,05:45 PM,06:38 AM,07:03 PM,15,17,17,17,20,73,91,11.2,1021,17,8,50,12,new_york_city
2009-09-17,17,12,0.0,10.3,3,14,05:14 AM,06:12 PM,06:39 AM,07:01 PM,11,14,14,14,15,44,83,0.5,1023,17,9,144,10,new_york_city
2009-09-18,23,12,0.0,11.6,5,7,06:28 AM,06:38 PM,06:40 AM,07:00 PM,14,17,18,17,18,29,80,0.0,1017,23,9,264,12,new_york_city
2009-09-19,25,11,0.0,11.6,5,0,07:41 AM,07:06 PM,06:41 AM,06:58 PM,10,17,17,17,11,0,65,0.0,1023,25,10,257,8,new_york_city
2009-09-20,25,12,0.0,11.6,6,7,08:53 AM,07:34 PM,06:42 AM,06:56 PM,13,18,19,18,11,0,72,0.0,1026,25,10,133,7,new_york_city
2009-09-21,23,10,0.0,11.6,5,14,10:04 AM,08:06 PM,06:43 AM,06:54 PM,14,17,18,17,12,26,82,0.0,1026,23,8,221,7,new_york_city
2009-09-22,24,15,0.0,11.6,5,20,11:13 AM,08:42 PM,06:44 AM,06:53 PM,17,19,20,19,11,58,88,0.0,1024,24,6,186,7,new_york_city
2009-09-23,27,17,0.0,10.2,5,27,12:17 PM,09:25 PM,06:45 AM,06:51 PM,20,23,23,22,15,60,90,5.5,1020,27,6,216,9,new_york_city
2009-09-24,27,19,0.0,11.6,5,34,01:17 PM,10:14 PM,06:46 AM,06:49 PM,18,25,25,23,16,30,78,5.4,1016,27,10,305,10,new_york_city
2009-09-25,20,14,0.0,11.6,5,41,02:08 PM,11:08 PM,06:47 AM,06:48 PM,9,17,17,17,18,8,62,0.0,1022,20,10,62,13,new_york_city
2009-09-26,18,13,0.0,10.2,4,47,02:52 PM,No moonset,06:48 AM,06:46 PM,10,14,15,14,14,31,73,1.0,1024,18,10,111,11,new_york_city
2009-09-27,21,15,0.0,7.4,4,54,03:29 PM,12:06 AM,06:49 AM,06:44 PM,17,17,17,17,15,89,96,29.2,1005,21,8,170,9,new_york_city
2009-09-28,22,14,0.0,10.2,4,61,03:59 PM,01:07 AM,06:50 AM,06:43 PM,15,17,18,17,23,29,86,1.8,1000,22,10,228,15,new_york_city
2009-09-29,18,12,0.0,10.2,4,68,04:26 PM,02:08 AM,06:51 AM,06:41 PM,10,14,15,14,29,26,75,0.0,1002,18,10,249,18,new_york_city
2009-09-30,15,9,0.0,11.6,4,75,04:50 PM,03:09 AM,06:52 AM,06:39 PM,8,11,12,11,22,31,74,0.0,1010,15,10,299,15,new_york_city
2009-10-01,14,7,0.0,8.8,3,81,05:13 PM,04:10 AM,06:53 AM,06:38 PM,6,9,10,9,16,38,74,0.0,1016,14,10,281,10,new_york_city
2009-10-02,17,7,0.0,8.8,3,88,05:36 PM,05:13 AM,06:54 AM,06:36 PM,9,13,13,13,18,40,78,0.2,1016,17,10,183,11,new_york_city
2009-10-03,23,16,0.0,10.2,5,95,05:59 PM,06:15 AM,06:55 AM,06:34 PM,18,19,20,19,14,61,92,10.2,1011,23,8,187,9,new_york_city
2009-10-04,23,14,0.0,11.6,5,100,06:24 PM,07:21 AM,06:56 AM,06:33 PM,13,17,19,17,13,23,78,0.5,1011,23,8,247,8,new_york_city
2009-10-05,19,11,0.0,11.6,5,92,06:53 PM,08:28 AM,06:57 AM,06:31 PM,9,13,14,13,20,23,71,0.0,1014,19,10,284,13,new_york_city
2009-10-06,20,10,0.0,11.6,5,85,07:28 PM,09:38 AM,06:58 AM,06:29 PM,10,14,15,14,16,9,74,0.0,1014,20,10,249,10,new_york_city
2009-10-07,19,12,0.0,10.2,4,78,08:11 PM,10:48 AM,06:59 AM,06:28 PM,11,15,16,15,39,60,76,18.9,1003,19,8,250,24,new_york_city
2009-10-08,18,10,0.0,11.3,4,71,09:03 PM,11:56 AM,07:00 AM,06:26 PM,8,13,14,13,19,14,69,0.0,1017,18,10,293,13,new_york_city
2009-10-09,22,12,0.0,10.1,5,65,10:04 PM,12:58 PM,07:01 AM,06:25 PM,13,16,17,16,14,50,82,0.5,1011,22,9,177,8,new_york_city
2009-10-10,17,10,0.0,8.6,4,58,11:14 PM,01:51 PM,07:02 AM,06:23 PM,12,15,16,15,23,52,78,1.6,1011,17,8,295,14,new_york_city
2009-10-11,17,8,0.0,11.2,4,51,No moonrise,02:36 PM,07:03 AM,06:21 PM,6,11,12,11,16,6,65,0.0,1022,17,10,256,11,new_york_city
2009-10-12,12,5,0.0,11.2,2,44,12:27 AM,03:13 PM,07:04 AM,06:20 PM,3,7,8,7,10,23,68,0.4,1027,12,9,181,6,new_york_city
2009-10-13,16,7,0.0,10.1,3,37,01:42 AM,03:45 PM,07:05 AM,06:18 PM,8,10,11,10,22,53,79,0.5,1018,16,8,266,14,new_york_city
2009-10-14,13,6,0.0,10.1,2,31,02:56 AM,04:12 PM,07:06 AM,06:17 PM,3,8,9,8,9,26,68,0.0,1022,13,10,264,7,new_york_city
2009-10-15,6,3,0.0,5.5,1,24,04:08 AM,04:39 PM,07:08 AM,06:15 PM,3,1,5,1,27,86,88,26.1,1016,6,7,34,17,new_york_city
2009-10-16,6,3,0.0,5.5,1,17,05:20 AM,05:05 PM,07:09 AM,06:14 PM,4,0,5,0,25,94,94,10.7,1014,6,5,33,16,new_york_city
2009-10-17,9,4,0.0,10.1,2,10,06:31 AM,05:33 PM,07:10 AM,06:12 PM,3,3,6,3,26,47,83,3.4,1017,9,7,33,17,new_york_city
2009-10-18,6,4,0.0,7.0,2,4,07:43 AM,06:03 PM,07:11 AM,06:11 PM,4,1,5,1,34,79,92,20.3,1017,6,8,58,21,new_york_city
2009-10-19,15,3,0.0,11.0,3,3,08:52 AM,06:38 PM,07:12 AM,06:09 PM,3,6,8,6,15,5,70,0.0,1020,15,10,302,9,new_york_city
2009-10-20,17,5,0.0,11.0,4,10,10:00 AM,07:18 PM,07:13 AM,06:08 PM,6,10,11,10,17,16,75,0.0,1020,17,10,261,10,new_york_city
2009-10-21,21,10,0.0,10.9,5,17,11:02 AM,08:05 PM,07:14 AM,06:07 PM,11,14,14,14,9,17,85,0.0,1021,21,10,234,5,new_york_city
2009-10-22,21,12,0.0,10.9,5,24,11:58 AM,08:58 PM,07:15 AM,06:05 PM,12,15,16,15,22,23,78,0.0,1015,21,10,236,12,new_york_city
2009-10-23,11,9,0.0,7.0,3,30,12:45 PM,09:55 PM,07:16 AM,06:04 PM,9,9,12,9,29,78,83,2.5,1019,11,7,106,18,new_york_city
2009-10-24,19,15,0.0,5.4,4,37,01:25 PM,10:55 PM,07:18 AM,06:02 PM,17,17,18,17,37,91,95,56.6,1008,19,6,183,21,new_york_city
2009-10-25,15,9,0.0,10.8,4,44,01:58 PM,11:56 PM,07:19 AM,06:01 PM,8,11,12,11,18,14,76,9.9,1016,15,10,317,12,new_york_city
2009-10-26,16,7,0.0,10.8,4,51,02:26 PM,No moonset,07:20 AM,06:00 PM,7,10,11,10,11,12,79,0.0,1025,16,10,74,8,new_york_city
2009-10-27,13,9,0.0,3.9,3,57,02:52 PM,12:57 AM,07:21 AM,05:58 PM,10,10,11,10,20,84,95,26.8,1019,13,8,67,12,new_york_city
2009-10-28,13,9,0.0,3.9,3,64,03:15 PM,01:57 AM,07:22 AM,05:57 PM,11,9,12,9,29,100,96,50.7,1012,13,6,45,19,new_york_city
2009-10-29,12,8,0.0,5.5,3,71,03:38 PM,02:58 AM,07:23 AM,05:56 PM,8,8,10,8,15,69,90,1.3,1024,12,6,86,10,new_york_city
2009-10-30,14,8,0.0,7.1,3,78,04:00 PM,04:00 AM,07:25 AM,05:55 PM,9,10,11,10,15,48,89,0.0,1024,14,8,153,10,new_york_city
2009-10-31,19,12,0.0,3.9,4,84,04:25 PM,05:05 AM,07:26 AM,05:53 PM,15,15,16,15,34,93,94,8.5,1013,19,6,211,19,new_york_city
2009-11-01,12,8,0.0,8.7,3,91,04:53 PM,06:11 AM,07:27 AM,05:52 PM,8,9,11,9,16,37,87,20.2,1019,12,9,213,11,new_york_city
2009-11-02,12,7,0.0,8.7,2,98,05:26 PM,07:21 AM,07:28 AM,05:51 PM,6,7,9,7,21,33,84,0.7,1022,12,9,48,13,new_york_city
2009-11-03,14,6,0.0,7.1,3,95,06:06 PM,08:32 AM,07:29 AM,05:50 PM,6,7,9,7,18,28,84,0.2,1018,14,8,214,11,new_york_city
2009-11-04,11,4,0.0,8.7,2,88,06:57 PM,09:44 AM,07:30 AM,05:49 PM,3,6,7,6,14,36,74,0.0,1025,11,10,256,9,new_york_city
2009-11-05,10,5,0.0,5.4,2,82,07:57 PM,10:49 AM,07:32 AM,05:48 PM,3,6,7,6,15,50,78,1.0,1019,10,10,220,9,new_york_city
2009-11-06,8,2,0.0,8.7,3,75,09:06 PM,11:47 AM,07:33 AM,05:47 PM,1,1,5,1,23,8,76,0.0,1022,8,10,315,15,new_york_city
2009-11-07,10,1,0.0,8.7,3,68,10:19 PM,12:35 PM,07:34 AM,05:46 PM,1,3,6,3,17,6,76,0.0,1024,10,10,232,11,new_york_city
2009-11-08,19,6,0.0,8.7,4,61,11:34 PM,01:14 PM,07:35 AM,05:45 PM,10,11,12,11,12,6,87,0.0,1024,19,10,206,7,new_york_city
2009-11-09,18,10,0.0,8.7,3,55,No moonrise,01:47 PM,07:36 AM,05:44 PM,11,13,13,13,14,9,89,0.0,1027,18,9,200,8,new_york_city
2009-11-10,17,12,0.0,5.4,3,48,12:46 AM,02:15 PM,07:38 AM,05:43 PM,12,13,14,13,14,67,89,0.1,1024,17,8,154,8,new_york_city
2009-11-11,10,8,0.0,3.8,2,41,01:58 AM,02:41 PM,07:39 AM,05:42 PM,6,6,9,6,32,84,79,2.4,1026,10,7,42,19,new_york_city
2009-11-12,8,6,0.0,3.8,2,34,03:08 AM,03:07 PM,07:40 AM,05:41 PM,5,3,7,3,45,98,84,14.6,1022,8,8,44,27,new_york_city
2009-11-13,11,8,0.0,3.7,2,27,04:17 AM,03:34 PM,07:41 AM,05:40 PM,8,5,9,5,51,100,90,23.4,1016,11,6,39,32,new_york_city
2009-11-14,13,11,0.0,3.7,3,21,05:27 AM,04:02 PM,07:42 AM,05:39 PM,12,10,12,10,32,100,96,18.3,1012,13,7,64,20,new_york_city
